uniprot_accession,organism,organism_type,gh_family,structure_source,structure_id,structure_path,template_code,template_identity,template_coverage,foldx_wt_total_energy,foldx_energy_per_residue,structure_exists,standardized_structure_path,standardization_status,structure_source_normalized,structure_source_priority,usable_structure_path,usable_structure_exists,usable_structure_status,structure_manifest_row_id,structure_file_format,n_atom_records,n_hetatm_records,n_model_records,stage3_standardized_structure_path,stage3_standardization_status,stage3_copy_mode,stage3_copy_operation,stage3_standardization_error
Q59150,Caldicellulosiruptor bescii (Anaerocellum thermophilum),bacterial,GH10,modeller,Q59150_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q59150/Q59150_modeller.pdb,1CLX,0.1388,0.8881,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q59150_modeller_Q59150_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q59150_modeller_Q59150_modeller.pdb,True,available,structure_000544,pdb,5641,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q59150_modeller_Q59150_modeller.pdb,standardized_available,copy,skipped_existing,
Q59257,Bacillus sp. YA-335,bacterial,GH11,modeller,Q59257_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q59257/Q59257_modeller.pdb,2DCJ,0.9887,1.0,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q59257_modeller_Q59257_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q59257_modeller_Q59257_modeller.pdb,True,available,structure_000676,pdb,2747,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q59257_modeller_Q59257_modeller.pdb,standardized_available,copy,skipped_existing,
Q59278,Cellulomonas fimi,bacterial,GH10,modeller,Q59278_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q59278/Q59278_modeller.pdb,4W8L,0.1596,0.9149,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q59278_modeller_Q59278_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q59278_modeller_Q59278_modeller.pdb,True,available,structure_000545,pdb,8853,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q59278_modeller_Q59278_modeller.pdb,standardized_available,copy,skipped_existing,
Q59300,Cellvibrio mixtus,bacterial,GH11,modeller,Q59300_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q59300/Q59300_modeller.pdb,1E5B,0.3308,0.9817,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q59300_modeller_Q59300_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q59300_modeller_Q59300_modeller.pdb,True,available,structure_000677,pdb,4831,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q59300_modeller_Q59300_modeller.pdb,standardized_available,copy,skipped_existing,
Q59301,Cellvibrio mixtus,bacterial,GH10,modeller,Q59301_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q59301/Q59301_modeller.pdb,1CLX,0.3108,0.9839,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q59301_modeller_Q59301_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q59301_modeller_Q59301_modeller.pdb,True,available,structure_000546,pdb,4565,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q59301_modeller_Q59301_modeller.pdb,standardized_available,copy,skipped_existing,
Q5AWC9,Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans),fungal,GH10,modeller,Q5AWC9_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q5AWC9/Q5AWC9_modeller.pdb,4F8X,0.2222,0.9861,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5AWC9_modeller_Q5AWC9_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5AWC9_modeller_Q5AWC9_modeller.pdb,True,available,structure_000741,pdb,2661,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q5AWC9_modeller_Q5AWC9_modeller.pdb,standardized_available,copy,skipped_existing,
Q5BAS4,Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans),fungal,GH10,modeller,Q5BAS4_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q5BAS4/Q5BAS4_modeller.pdb,1VBR,0.2675,0.972,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5BAS4_modeller_Q5BAS4_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5BAS4_modeller_Q5BAS4_modeller.pdb,True,available,structure_000742,pdb,2766,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q5BAS4_modeller_Q5BAS4_modeller.pdb,standardized_available,copy,skipped_existing,
Q5K098,Orpinomyces sp. OUS1,fungal,GH10,modeller,Q5K098_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q5K098/Q5K098_modeller.pdb,1B30,0.048,0.6722,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5K098_modeller_Q5K098_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5K098_modeller_Q5K098_modeller.pdb,True,available,structure_000743,pdb,1619,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q5K098_modeller_Q5K098_modeller.pdb,standardized_available,copy,skipped_existing,
Q5KQS0,Pseudomonas sp. ND137,bacterial,GH10,modeller,Q5KQS0_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q5KQS0/Q5KQS0_modeller.pdb,3WUB,0.1207,0.9569,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5KQS0_modeller_Q5KQS0_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5KQS0_modeller_Q5KQS0_modeller.pdb,True,available,structure_000547,pdb,3449,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q5KQS0_modeller_Q5KQS0_modeller.pdb,standardized_available,copy,skipped_existing,
Q5S7A8,Penicillium canescens,fungal,GH10,modeller,Q5S7A8_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q5S7A8/Q5S7A8_modeller.pdb,1B30,0.8838,0.9235,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5S7A8_modeller_Q5S7A8_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5S7A8_modeller_Q5S7A8_modeller.pdb,True,available,structure_000744,pdb,2477,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q5S7A8_modeller_Q5S7A8_modeller.pdb,standardized_available,copy,skipped_existing,
Q5XQ46,Cryptovalsa sp. BCC 7197,fungal,GH10,modeller,Q5XQ46_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q5XQ46/Q5XQ46_modeller.pdb,1TA3,0.5673,0.9939,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5XQ46_modeller_Q5XQ46_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5XQ46_modeller_Q5XQ46_modeller.pdb,True,available,structure_000745,pdb,2476,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q5XQ46_modeller_Q5XQ46_modeller.pdb,standardized_available,copy,skipped_existing,
Q5YB84,Neocallimastix frontalis (Rumen fungus),fungal,GH11,modeller,Q5YB84_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q5YB84/Q5YB84_modeller.pdb,2C1F,0.9918,1.0,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5YB84_modeller_Q5YB84_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5YB84_modeller_Q5YB84_modeller.pdb,True,available,structure_000823,pdb,4671,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q5YB84_modeller_Q5YB84_modeller.pdb,standardized_available,copy,skipped_existing,
Q5ZNB1,Talaromyces funiculosus (Fruitlet core rot fungus) (Penicillium funiculosum),fungal,GH10,modeller,Q5ZNB1_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q5ZNB1/Q5ZNB1_modeller.pdb,3WUB,0.3427,0.8772,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5ZNB1_modeller_Q5ZNB1_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q5ZNB1_modeller_Q5ZNB1_modeller.pdb,True,available,structure_000259,pdb,3045,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q5ZNB1_modeller_Q5ZNB1_modeller.pdb,standardized_available,copy,skipped_existing,
Q60041,Thermotoga neapolitana,bacterial,GH10,modeller,Q60041_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q60041/Q60041_modeller.pdb,1VBR,0.8271,0.9971,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q60041_modeller_Q60041_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q60041_modeller_Q60041_modeller.pdb,True,available,structure_000548,pdb,2855,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q60041_modeller_Q60041_modeller.pdb,standardized_available,copy,skipped_existing,
Q60042,Thermotoga neapolitana,bacterial,GH10,modeller,Q60042_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q60042/Q60042_modeller.pdb,1I82,0.8796,0.9962,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q60042_modeller_Q60042_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q60042_modeller_Q60042_modeller.pdb,True,available,structure_000549,pdb,8433,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q60042_modeller_Q60042_modeller.pdb,standardized_available,copy,skipped_existing,
Q60043,Thermoanaerobacterium,bacterial,GH10,modeller,Q60043_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q60043/Q60043_modeller.pdb,3RDK,0.183,0.922,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q60043_modeller_Q60043_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q60043_modeller_Q60043_modeller.pdb,True,available,structure_000550,pdb,10453,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q60043_modeller_Q60043_modeller.pdb,standardized_available,copy,skipped_existing,
Q60046,Thermoanaerobacterium thermosulfurigenes (Clostridium thermosulfurogenes),bacterial,GH10,modeller,Q60046_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q60046/Q60046_modeller.pdb,4W8L,0.2346,0.8801,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q60046_modeller_Q60046_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q60046_modeller_Q60046_modeller.pdb,True,available,structure_000551,pdb,9635,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q60046_modeller_Q60046_modeller.pdb,standardized_available,copy,skipped_existing,
Q693B5,Microbulbifer hydrolyticus,bacterial,GH11,modeller,Q693B5_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q693B5/Q693B5_modeller.pdb,1M4W,0.3321,0.8249,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q693B5_modeller_Q693B5_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q693B5_modeller_Q693B5_modeller.pdb,True,available,structure_000678,pdb,3088,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q693B5_modeller_Q693B5_modeller.pdb,standardized_available,copy,skipped_existing,
Q69IF9,Neocallimastix frontalis (Rumen fungus),fungal,GH11,modeller,Q69IF9_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q69IF9/Q69IF9_modeller.pdb,2DCJ,0.2528,0.9661,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IF9_modeller_Q69IF9_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IF9_modeller_Q69IF9_modeller.pdb,True,available,structure_000824,pdb,2631,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q69IF9_modeller_Q69IF9_modeller.pdb,standardized_available,copy,skipped_existing,
Q69IG0,Neocallimastix frontalis (Rumen fungus),fungal,GH11,modeller,Q69IG0_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q69IG0/Q69IG0_modeller.pdb,2DCJ,0.2444,0.952,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG0_modeller_Q69IG0_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG0_modeller_Q69IG0_modeller.pdb,True,available,structure_000825,pdb,2581,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q69IG0_modeller_Q69IG0_modeller.pdb,standardized_available,copy,skipped_existing,
Q69IG1,Neocallimastix frontalis (Rumen fungus),fungal,GH11,modeller,Q69IG1_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q69IG1/Q69IG1_modeller.pdb,2DCJ,0.2486,0.9633,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG1_modeller_Q69IG1_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG1_modeller_Q69IG1_modeller.pdb,True,available,structure_000826,pdb,2623,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q69IG1_modeller_Q69IG1_modeller.pdb,standardized_available,copy,skipped_existing,
Q69IG2,Neocallimastix frontalis (Rumen fungus),fungal,GH11,modeller,Q69IG2_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q69IG2/Q69IG2_modeller.pdb,2DCJ,0.2472,0.9633,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG2_modeller_Q69IG2_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG2_modeller_Q69IG2_modeller.pdb,True,available,structure_000827,pdb,2619,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q69IG2_modeller_Q69IG2_modeller.pdb,standardized_available,copy,skipped_existing,
Q69IG3,Neocallimastix frontalis (Rumen fungus),fungal,GH11,modeller,Q69IG3_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q69IG3/Q69IG3_modeller.pdb,2DCJ,0.2472,0.9633,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG3_modeller_Q69IG3_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG3_modeller_Q69IG3_modeller.pdb,True,available,structure_000828,pdb,2618,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q69IG3_modeller_Q69IG3_modeller.pdb,standardized_available,copy,skipped_existing,
Q69IG4,Neocallimastix frontalis (Rumen fungus),fungal,GH11,modeller,Q69IG4_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q69IG4/Q69IG4_modeller.pdb,2DCJ,0.2444,0.9633,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG4_modeller_Q69IG4_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG4_modeller_Q69IG4_modeller.pdb,True,available,structure_000829,pdb,2620,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q69IG4_modeller_Q69IG4_modeller.pdb,standardized_available,copy,skipped_existing,
Q69IG5,Neocallimastix patriciarum (Rumen fungus),fungal,GH11,modeller,Q69IG5_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q69IG5/Q69IG5_modeller.pdb,2DCJ,0.2444,0.952,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG5_modeller_Q69IG5_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG5_modeller_Q69IG5_modeller.pdb,True,available,structure_000830,pdb,2583,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q69IG5_modeller_Q69IG5_modeller.pdb,standardized_available,copy,skipped_existing,
Q69IG7,Neocallimastix patriciarum (Rumen fungus),fungal,GH11,modeller,Q69IG7_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q69IG7/Q69IG7_modeller.pdb,2DCJ,0.2472,0.9633,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG7_modeller_Q69IG7_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG7_modeller_Q69IG7_modeller.pdb,True,available,structure_000831,pdb,2616,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q69IG7_modeller_Q69IG7_modeller.pdb,standardized_available,copy,skipped_existing,
Q69IG9,Neocallimastix frontalis (Rumen fungus),fungal,GH11,modeller,Q69IG9_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q69IG9/Q69IG9_modeller.pdb,2DCJ,0.2472,0.9633,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG9_modeller_Q69IG9_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG9_modeller_Q69IG9_modeller.pdb,True,available,structure_000832,pdb,2617,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q69IG9_modeller_Q69IG9_modeller.pdb,standardized_available,copy,skipped_existing,
Q6GVM9,Ruminococcus albus,bacterial,GH11,modeller,Q6GVM9_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q6GVM9/Q6GVM9_modeller.pdb,2C1F,0.1911,0.8929,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q6GVM9_modeller_Q6GVM9_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q6GVM9_modeller_Q6GVM9_modeller.pdb,True,available,structure_000679,pdb,4211,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q6GVM9_modeller_Q6GVM9_modeller.pdb,standardized_available,copy,skipped_existing,
Q6GXE5,Cochliobolus carbonum (Maize leaf spot fungus) (Bipolaris zeicola),fungal,GH10,modeller,Q6GXE5_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q6GXE5/Q6GXE5_modeller.pdb,1TA3,0.5302,0.9879,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q6GXE5_modeller_Q6GXE5_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q6GXE5_modeller_Q6GXE5_modeller.pdb,True,available,structure_000746,pdb,2557,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q6GXE5_modeller_Q6GXE5_modeller.pdb,standardized_available,copy,skipped_existing,
Q6PRW6,Penicillium chrysogenum (Penicillium notatum),fungal,GH10,modeller,Q6PRW6_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q6PRW6/Q6PRW6_modeller.pdb,1B30,0.602,0.8555,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q6PRW6_modeller_Q6PRW6_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q6PRW6_modeller_Q6PRW6_modeller.pdb,True,available,structure_000747,pdb,2691,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q6PRW6_modeller_Q6PRW6_modeller.pdb,standardized_available,copy,skipped_existing,
Q6QJ75,Aspergillus niger,fungal,GH11,modeller,Q6QJ75_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q6QJ75/Q6QJ75_modeller.pdb,1T6G,0.9668,1.0,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q6QJ75_modeller_Q6QJ75_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q6QJ75_modeller_Q6QJ75_modeller.pdb,True,available,structure_000833,pdb,1596,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q6QJ75_modeller_Q6QJ75_modeller.pdb,standardized_available,copy,skipped_existing,
Q6TDT4,Alkalihalobacillus alcalophilus (Bacillus alcalophilus),bacterial,GH10,modeller,Q6TDT4_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q6TDT4/Q6TDT4_modeller.pdb,1N82,0.5575,0.9764,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q6TDT4_modeller_Q6TDT4_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q6TDT4_modeller_Q6TDT4_modeller.pdb,True,available,structure_000552,pdb,2856,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q6TDT4_modeller_Q6TDT4_modeller.pdb,standardized_available,copy,skipped_existing,
Q6U892,Cytobacillus firmus (Bacillus firmus),bacterial,GH10,modeller,Q6U892_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/Q6U892/Q6U892_modeller.pdb,2UWF,0.9646,1.0,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q6U892_modeller_Q6U892_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q6U892_modeller_Q6U892_modeller.pdb,True,available,structure_000553,pdb,3207,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/Q6U892_modeller_Q6U892_modeller.pdb,standardized_available,copy,skipped_existing,
